,Brand,Processor,RAM (GB),Storage,GPU,Screen Size (inch),Resolution,Battery Life (hours),Weight (kg),Operating System,Price ($),Laptop_ID,Storage Size (GB),Disk Type,Disk Type Numeric,Processor Rank,GPU Rank,Brand Score,Log Price,Performance Score
8971,Dell,AMD Ryzen 9,4,2TB SSD,Nvidia RTX 3080,16.0,2560x1440,11.9,3.41,macOS,2103.64,8971,2048.0,SSD,1,4,7,1972.2702222222224,7.651899710112986,2.3321389992664576
8972,Apple,AMD Ryzen 5,32,1TB HDD,AMD Radeon RX 6800,15.6,1920x1080,11.8,2.53,Windows,2228.12,8972,1024.0,HDD,0,2,4,2915.3642789223454,7.709362167737582,9.708244704151952
8973,Acer,AMD Ryzen 9,8,2TB SSD,Integrated,17.3,1920x1080,4.5,1.86,Windows,1380.83,8973,2048.0,SSD,1,4,1,1914.1085150214592,7.231163986631002,3.118925421037949
8974,Dell,AMD Ryzen 3,64,512GB SSD,Nvidia RTX 3060,15.6,1920x1080,9.1,2.68,macOS,2182.5,8974,512.0,SSD,1,1,6,1972.2702222222224,7.688684372925616,18.707362822865143
8975,Dell,AMD Ryzen 7,4,1TB HDD,Nvidia RTX 3080,14.0,1366x768,8.2,2.72,FreeDOS,704.96,8975,1024.0,HDD,0,3,7,1972.2702222222224,6.559558578664365,2.13446350069504
8976,HP,Intel i5,16,1TB HDD,Nvidia RTX 3060,13.3,2560x1440,6.1,2.03,Windows,1139.93,8976,1024.0,HDD,0,2,6,1938.5187334437085,7.039598998286855,5.283998030096408
8977,HP,AMD Ryzen 7,32,1TB SSD,AMD Radeon RX 6600,15.6,3840x2160,8.6,3.21,FreeDOS,3552.95,8977,1024.0,SSD,1,3,3,1938.5187334437085,8.175814939960595,9.847870157861115
8978,Microsoft,AMD Ryzen 5,32,512GB SSD,Integrated,15.6,3840x2160,10.4,1.84,Linux,1949.77,8978,512.0,SSD,1,2,1,1975.2035489361701,7.575979445411314,9.534094569565191
8979,Acer,AMD Ryzen 5,32,1TB HDD,Nvidia RTX 3080,14.0,3840x2160,10.8,3.49,FreeDOS,2335.66,8979,1024.0,HDD,0,2,7,1914.1085150214592,7.756477838289409,9.882394838738712
8980,Lenovo,AMD Ryzen 7,32,512GB SSD,AMD Radeon RX 6800,16.0,1920x1080,4.3,3.02,FreeDOS,2279.95,8980,512.0,SSD,1,3,4,1978.465790393013,7.732347301833703,9.905920202723369
8981,Razer,AMD Ryzen 9,16,1TB SSD,Integrated,15.6,1366x768,8.0,2.85,macOS,1644.99,8981,1024.0,SSD,1,4,1,2695.213804444444,7.406097305884416,5.3890988029279745
8982,MSI,Intel i7,4,256GB SSD,AMD Radeon RX 6800,14.0,2560x1440,6.5,2.01,Windows,1806.44,8982,256.0,SSD,1,3,4,2517.552226890756,7.499666758461206,1.9603133661082792
8983,Asus,Intel i7,16,1TB SSD,Nvidia RTX 3060,13.3,3840x2160,10.6,3.44,Linux,2516.62,8983,1024.0,SSD,1,3,6,1927.3151416309015,7.831069289792364,5.481673528667825
8984,Asus,AMD Ryzen 5,4,1TB HDD,Nvidia RTX 2060,17.3,2560x1440,10.3,2.97,macOS,1074.3,8984,1024.0,HDD,0,2,5,1927.3151416309015,6.980354971396481,1.8206879123991155
8985,Apple,Intel i7,64,1TB SSD,Nvidia RTX 3060,17.3,1366x768,6.4,2.3,Linux,4010.62,8985,1024.0,SSD,1,3,6,2915.3642789223454,8.296950428743553,19.102713820007978
8986,Microsoft,AMD Ryzen 7,8,512GB SSD,Integrated,15.6,2560x1440,4.6,2.63,Linux,1261.26,8986,512.0,SSD,1,3,1,1975.2035489361701,7.1406590440685065,2.9212499224665316
8987,Lenovo,Intel i3,64,1TB SSD,Nvidia RTX 3080,17.3,1366x768,5.7,2.02,Windows,1723.16,8987,1024.0,SSD,1,1,7,1978.465790393013,7.45249525434189,18.7654128677274
8988,Apple,Intel i3,4,2TB SSD,AMD Radeon RX 6600,15.6,3840x2160,10.2,2.72,macOS,1975.1,8988,2048.0,SSD,1,1,3,2915.3642789223454,7.588880484314757,1.506912324103191
8989,Dell,Intel i3,64,256GB SSD,Nvidia RTX 3060,17.3,1920x1080,11.2,1.57,Windows,2323.21,8989,256.0,SSD,1,1,6,1972.2702222222224,7.751135475335236,18.707362822865143
8990,Dell,Intel i3,4,1TB SSD,Nvidia RTX 3080,16.0,3840x2160,12.0,3.43,FreeDOS,1361.36,8990,1024.0,SSD,1,1,7,1972.2702222222224,7.216973768964443,1.7391125035522053
8991,MSI,Intel i3,16,2TB SSD,Integrated,16.0,1366x768,11.2,1.42,Windows,913.02,8991,2048.0,SSD,1,1,1,2517.552226890756,6.81785245305282,4.796072307213722
8992,Lenovo,AMD Ryzen 7,32,256GB SSD,Nvidia RTX 3080,15.6,2560x1440,4.4,1.43,Linux,2801.4,8992,256.0,SSD,1,3,7,1978.465790393013,7.938231471883277,10.08007033731013
8993,Asus,AMD Ryzen 9,8,1TB HDD,Integrated,17.3,3840x2160,4.8,1.61,macOS,1691.75,8993,1024.0,HDD,0,4,1,1927.3151416309015,7.4341097043657545,3.118925421037949
8994,Apple,Intel i7,4,1TB HDD,Nvidia RTX 3060,14.0,1920x1080,8.5,2.67,FreeDOS,1317.63,8994,1024.0,HDD,0,3,6,2915.3642789223454,7.184348597823393,2.0764134558327862
8995,Lenovo,Intel i9,32,256GB SSD,Nvidia RTX 2060,13.3,2560x1440,10.6,2.93,Windows,3392.33,8995,256.0,SSD,1,4,5,1978.465790393013,8.129567019117651,10.16164574615704
8996,Samsung,Intel i7,8,512GB SSD,Nvidia RTX 3080,17.3,1366x768,10.5,2.08,Windows,1070.65,8996,512.0,SSD,1,3,7,1959.007248495271,6.976954795783142,3.269550191640053
8997,Razer,AMD Ryzen 5,4,512GB SSD,Integrated,13.3,2560x1440,7.0,3.44,macOS,1165.21,8997,512.0,SSD,1,2,1,2695.213804444444,7.0615144536098065,1.5884877329501013
8998,MSI,AMD Ryzen 7,8,2TB SSD,Nvidia RTX 3080,16.0,1366x768,8.0,3.23,Linux,1380.03,8998,2048.0,SSD,1,3,7,2517.552226890756,7.230584876562191,3.269550191640053
8999,Dell,Intel i9,8,1TB HDD,Integrated,13.3,1920x1080,8.3,2.52,FreeDOS,1087.18,8999,1024.0,HDD,0,4,1,1972.2702222222224,6.9922618549084765,3.118925421037949
9000,Samsung,Intel i5,8,1TB HDD,Nvidia GTX 1650,17.3,2560x1440,6.2,1.39,Windows,1271.58,9000,1024.0,HDD,0,2,2,1959.007248495271,7.148801614817896,2.781624468757368
9001,Acer,AMD Ryzen 3,4,1TB SSD,Nvidia RTX 3080,17.3,1366x768,10.1,3.13,Linux,698.73,9001,1024.0,SSD,1,1,7,1914.1085150214592,6.550694546350801,1.7391125035522053
9002,Dell,AMD Ryzen 3,4,256GB SSD,Integrated,17.3,2560x1440,11.2,1.38,Windows,572.71,9002,256.0,SSD,1,1,1,1972.2702222222224,6.352124042168828,1.390812234378684
9003,MSI,AMD Ryzen 3,4,512GB SSD,Nvidia RTX 3080,13.3,1920x1080,10.2,3.49,FreeDOS,964.44,9003,512.0,SSD,1,1,7,2517.552226890756,6.872583955970696,1.7391125035522053
9004,Samsung,Intel i3,64,1TB SSD,Nvidia RTX 2060,14.0,1366x768,10.0,1.32,macOS,1763.31,9004,1024.0,SSD,1,1,5,1959.007248495271,7.475514958088257,18.64931277800289
9005,Acer,Intel i3,64,2TB SSD,Nvidia GTX 1650,17.3,2560x1440,10.7,1.59,Linux,2716.08,9005,2048.0,SSD,1,1,2,1914.1085150214592,7.907313053232845,18.47516264341613
9006,Apple,Intel i3,16,2TB SSD,Nvidia RTX 3080,15.6,3840x2160,11.9,1.41,Linux,2796.29,9006,2048.0,SSD,1,1,7,2915.3642789223454,7.936406370344281,5.144372576387243
9007,Razer,Intel i3,64,256GB SSD,Integrated,15.6,1920x1080,4.6,2.6,macOS,2005.76,9007,256.0,SSD,1,1,1,2695.213804444444,7.6042767601810315,18.417112598553874
9008,Asus,Intel i7,4,1TB HDD,Integrated,17.3,2560x1440,5.1,2.71,Linux,1026.74,9008,1024.0,HDD,0,3,1,1927.3151416309015,6.9351174957379484,1.7861632315215186
9009,Lenovo,AMD Ryzen 9,16,1TB SSD,Nvidia RTX 3060,16.0,1366x768,5.9,3.27,FreeDOS,1769.51,9009,1024.0,SSD,1,4,6,1978.465790393013,7.479022919658007,5.679349027239243
9010,Apple,Intel i7,64,1TB HDD,AMD Radeon RX 6800,15.6,1920x1080,9.5,3.47,Windows,4128.91,9010,1024.0,HDD,0,3,4,2915.3642789223454,8.32601089395008,18.98661373028347
9011,Acer,Intel i5,4,512GB SSD,Nvidia RTX 3060,16.0,3840x2160,7.8,2.72,Windows,1538.37,9011,512.0,SSD,1,2,6,1914.1085150214592,7.33912852079807,1.8787379572613692
9012,HP,AMD Ryzen 9,32,2TB SSD,AMD Radeon RX 6800,13.3,1920x1080,10.7,1.67,macOS,2528.7,9012,2048.0,SSD,1,4,4,1938.5187334437085,7.83585599761565,10.103595701294786
9013,Dell,AMD Ryzen 7,64,256GB SSD,Nvidia GTX 1650,16.0,1920x1080,9.4,2.32,macOS,3387.56,9013,256.0,SSD,1,3,2,1972.2702222222224,8.12816033136938,18.870513640558965
9014,HP,Intel i7,8,2TB SSD,Nvidia RTX 3060,13.3,2560x1440,11.7,2.27,FreeDOS,1447.91,9014,2048.0,SSD,1,3,6,1938.5187334437085,7.278566828590423,3.2115001467777993
9015,Samsung,Intel i9,4,1TB SSD,Nvidia RTX 2060,15.6,3840x2160,9.7,2.17,Linux,2629.94,9015,1024.0,SSD,1,4,5,1959.007248495271,7.875096475763151,2.2160389095419504
9016,Dell,Intel i9,16,2TB SSD,Nvidia RTX 2060,15.6,1920x1080,6.9,2.04,macOS,2171.76,9016,2048.0,SSD,1,4,5,1972.2702222222224,7.683753527769295,5.621298982376989
9017,Asus,AMD Ryzen 9,4,512GB SSD,Integrated,13.3,1366x768,7.9,2.89,Windows,766.94,9017,512.0,SSD,1,4,1,1927.3151416309015,6.643711605095755,1.983838730092936
9018,Microsoft,Intel i3,8,512GB SSD,AMD Radeon RX 6800,17.3,1920x1080,11.4,2.79,Linux,941.69,9018,512.0,SSD,1,1,4,1975.2035489361701,6.848737490517264,2.7000490599104574
9019,Microsoft,AMD Ryzen 3,64,2TB SSD,Nvidia RTX 3080,15.6,2560x1440,11.9,1.65,macOS,2675.6,9019,2048.0,SSD,1,1,7,1975.2035489361701,7.892302611362274,18.7654128677274
9020,Dell,AMD Ryzen 9,4,1TB HDD,Nvidia GTX 1650,13.3,2560x1440,5.9,2.81,Windows,1713.59,9020,1024.0,HDD,0,4,2,1972.2702222222224,7.446929263963563,2.0418887749551895
9021,MSI,Intel i5,8,1TB HDD,Nvidia GTX 1650,16.0,1920x1080,6.6,3.29,FreeDOS,1083.96,9021,1024.0,HDD,0,2,2,2517.552226890756,6.989298398935532,2.781624468757368
9022,Samsung,Intel i9,4,1TB SSD,Nvidia RTX 3080,16.0,1920x1080,10.5,1.81,Linux,1712.73,9022,1024.0,SSD,1,4,7,1959.007248495271,7.446427560494786,2.3321389992664576
9023,Razer,Intel i9,16,256GB SSD,Nvidia RTX 3080,16.0,1920x1080,6.9,2.84,macOS,3193.64,9023,256.0,SSD,1,4,7,2695.213804444444,8.069229684406874,5.737399072101496
9024,Lenovo,Intel i3,64,2TB SSD,Nvidia GTX 1650,16.0,1366x768,8.3,2.94,macOS,1885.0,9024,2048.0,SSD,1,1,2,1978.465790393013,7.542213463193403,18.47516264341613
9025,Microsoft,AMD Ryzen 5,64,256GB SSD,Nvidia RTX 3060,16.0,1920x1080,9.1,3.41,Linux,2618.48,9025,256.0,SSD,1,2,6,1975.2035489361701,7.870731103774271,18.90503832143656
9026,Razer,AMD Ryzen 9,32,2TB SSD,Nvidia RTX 3080,15.6,2560x1440,6.7,2.32,Windows,5087.68,9026,2048.0,SSD,1,4,7,2695.213804444444,8.534773743888628,10.277745835881547
9027,MSI,Intel i5,32,512GB SSD,Nvidia RTX 3060,16.0,1366x768,6.2,2.3,Windows,2019.13,9027,512.0,SSD,1,2,6,2517.552226890756,7.610917144760108,9.824344793876458
9028,Asus,AMD Ryzen 7,8,1TB HDD,Nvidia GTX 1650,15.6,3840x2160,10.2,2.35,macOS,1763.61,9028,1024.0,HDD,0,3,2,1927.3151416309015,7.475684981778634,2.979299967328785
9029,Razer,AMD Ryzen 3,32,1TB SSD,AMD Radeon RX 6800,15.6,2560x1440,7.5,2.14,Linux,2583.98,9029,1024.0,SSD,1,1,4,2695.213804444444,7.857473049968692,9.510569205580534
9030,Microsoft,AMD Ryzen 9,8,2TB SSD,Nvidia RTX 2060,14.0,1920x1080,11.1,2.13,FreeDOS,1588.34,9030,2048.0,SSD,1,4,5,1975.2035489361701,7.371074114699151,3.351125600486963
9031,Dell,AMD Ryzen 5,16,512GB SSD,Nvidia GTX 1650,14.0,1366x768,10.6,2.48,macOS,974.33,9031,512.0,SSD,1,2,2,1972.2702222222224,6.882775875271124,5.051797850647393
9032,Samsung,Intel i5,4,512GB SSD,Nvidia RTX 3080,15.6,2560x1440,8.0,1.39,Linux,1206.11,9032,512.0,SSD,1,2,7,1959.007248495271,7.095984351990553,1.9367880021236226
9033,Asus,AMD Ryzen 7,16,1TB HDD,Nvidia RTX 3080,17.3,3840x2160,9.1,2.72,Linux,2198.86,9033,1024.0,HDD,0,3,7,1927.3151416309015,7.696149000957892,5.539723573530078
9034,Apple,Intel i3,4,256GB SSD,Nvidia RTX 3080,17.3,3840x2160,10.4,1.25,Windows,1989.26,9034,256.0,SSD,1,1,7,2915.3642789223454,7.596020562450475,1.7391125035522053
9035,MSI,AMD Ryzen 7,32,256GB SSD,Nvidia RTX 2060,14.0,3840x2160,11.2,2.47,Windows,4285.92,9035,256.0,SSD,1,3,5,2517.552226890756,8.363323805355511,9.963970247585623
9036,Samsung,AMD Ryzen 3,8,1TB HDD,Nvidia RTX 3080,15.6,3840x2160,8.5,1.46,Windows,1209.51,9036,1024.0,HDD,0,1,7,1959.007248495271,7.098797037393144,2.874199194497218
9037,Acer,AMD Ryzen 5,32,256GB SSD,Nvidia GTX 1650,17.3,1920x1080,8.3,2.88,macOS,1631.75,9037,256.0,SSD,1,2,2,1914.1085150214592,7.398020988782767,9.592144614427443
9038,MSI,Intel i5,64,2TB SSD,Integrated,15.6,1920x1080,10.3,3.39,Windows,2230.79,9038,2048.0,SSD,1,2,1,2517.552226890756,7.710559233053329,18.61478809712529
9039,Acer,Intel i9,32,1TB HDD,Nvidia GTX 1650,14.0,1366x768,7.1,3.32,FreeDOS,1850.28,9039,1024.0,HDD,0,4,2,1914.1085150214592,7.5236325707174165,9.987495611570278
9040,Apple,AMD Ryzen 3,4,1TB HDD,Nvidia RTX 3060,17.3,1920x1080,6.5,2.18,FreeDOS,1140.26,9040,1024.0,HDD,0,1,6,2915.3642789223454,7.039888194192804,1.6810624586899519
9041,Lenovo,AMD Ryzen 3,16,2TB SSD,Nvidia RTX 2060,15.6,1366x768,6.1,3.17,Windows,928.24,9041,2048.0,SSD,1,1,5,1978.465790393013,6.834367047752764,5.028272486662736
9042,Dell,Intel i3,8,512GB SSD,Integrated,13.3,3840x2160,4.3,1.36,FreeDOS,988.08,9042,512.0,SSD,1,1,1,1972.2702222222224,6.896775218138974,2.5258989253236965
9043,MSI,AMD Ryzen 9,4,256GB SSD,Nvidia RTX 2060,14.0,1366x768,6.3,3.42,Linux,1640.72,9043,256.0,SSD,1,4,5,2517.552226890756,7.403499751720023,2.2160389095419504
9044,Microsoft,AMD Ryzen 7,4,2TB SSD,Nvidia RTX 3080,13.3,1920x1080,9.8,1.99,macOS,1234.06,9044,2048.0,SSD,1,3,7,1975.2035489361701,7.118874830877913,2.13446350069504
9045,Dell,Intel i3,64,1TB HDD,AMD Radeon RX 6800,14.0,1366x768,5.9,1.6,Linux,1406.13,9045,1024.0,HDD,0,1,4,1972.2702222222224,7.249307448013241,18.591262733140635
9046,Razer,AMD Ryzen 5,32,256GB SSD,Nvidia GTX 1650,17.3,1366x768,6.2,2.82,Linux,2177.02,9046,256.0,SSD,1,2,2,2695.213804444444,7.686171486187201,9.592144614427443
9047,Razer,Intel i7,4,2TB SSD,Nvidia RTX 3060,16.0,1920x1080,10.8,3.48,Windows,1589.61,9047,2048.0,SSD,1,3,6,2695.213804444444,7.371872869439019,2.0764134558327862
9048,Acer,Intel i9,4,512GB SSD,Nvidia RTX 3080,16.0,1366x768,6.8,1.35,Windows,1481.33,9048,512.0,SSD,1,4,7,1914.1085150214592,7.301370453133065,2.3321389992664576
9049,Apple,Intel i7,32,256GB SSD,AMD Radeon RX 6600,15.6,2560x1440,7.0,3.5,Windows,4098.67,9049,256.0,SSD,1,3,3,2915.3642789223454,8.318661761648205,9.847870157861115
9050,Dell,AMD Ryzen 7,32,1TB HDD,AMD Radeon RX 6800,15.6,1366x768,8.6,3.21,macOS,1437.25,9050,1024.0,HDD,0,3,4,1972.2702222222224,7.271182375743403,9.905920202723369
9051,MSI,Intel i3,16,256GB SSD,Nvidia GTX 1650,13.3,2560x1440,11.2,2.13,Windows,1581.8,9051,256.0,SSD,1,1,2,2517.552226890756,7.366950709511269,4.854122352075976
9052,Acer,AMD Ryzen 7,64,512GB SSD,Nvidia GTX 1650,13.3,1920x1080,7.5,1.54,Linux,2975.07,9052,512.0,SSD,1,3,2,1914.1085150214592,7.998358917181733,18.870513640558965
9053,Razer,AMD Ryzen 9,8,1TB SSD,AMD Radeon RX 6800,13.3,3840x2160,10.6,1.35,Linux,3839.07,9053,1024.0,SSD,1,4,4,2695.213804444444,8.25324587458229,3.2930755556247098
9054,MSI,AMD Ryzen 7,16,1TB HDD,Nvidia RTX 3080,15.6,2560x1440,11.5,2.07,Linux,2126.64,9054,1024.0,HDD,0,3,7,2517.552226890756,7.662768663217849,5.539723573530078
9055,Acer,Intel i5,64,1TB HDD,Nvidia RTX 2060,15.6,1920x1080,10.9,1.79,Linux,2123.22,9055,1024.0,HDD,0,2,5,1914.1085150214592,7.661159955152408,18.846988276574308
9056,Dell,AMD Ryzen 5,64,512GB SSD,AMD Radeon RX 6600,14.0,1920x1080,6.3,2.16,Linux,2255.41,9056,512.0,SSD,1,2,3,1972.2702222222224,7.721530333694327,18.7308881868498
9057,Razer,Intel i9,16,1TB HDD,Integrated,13.3,1366x768,4.8,2.6,Linux,1394.08,9057,1024.0,HDD,0,4,1,2695.213804444444,7.240707040281402,5.3890988029279745
9058,Apple,Intel i3,8,512GB SSD,Nvidia GTX 1650,15.6,3840x2160,7.6,3.18,macOS,2212.61,9058,512.0,SSD,1,1,2,2915.3642789223454,7.702379945990521,2.58394897018595
9059,Lenovo,Intel i7,4,1TB HDD,Nvidia RTX 3060,14.0,3840x2160,10.7,3.19,FreeDOS,1506.69,9059,1024.0,HDD,0,3,6,1978.465790393013,7.318333957143656,2.0764134558327862
9060,Samsung,AMD Ryzen 3,32,512GB SSD,AMD Radeon RX 6800,13.3,1366x768,4.9,2.76,macOS,1041.76,9060,512.0,SSD,1,1,4,1959.007248495271,6.949626323057443,9.510569205580534
9061,Asus,AMD Ryzen 3,4,256GB SSD,Integrated,16.0,1920x1080,4.4,1.72,Windows,683.93,9061,256.0,SSD,1,1,1,1927.3151416309015,6.529316643259472,1.390812234378684
9062,Dell,AMD Ryzen 5,4,2TB SSD,Nvidia RTX 3060,16.0,2560x1440,7.5,2.87,FreeDOS,1346.53,9062,2048.0,SSD,1,2,6,1972.2702222222224,7.20602856598616,1.8787379572613692
9063,Microsoft,AMD Ryzen 3,16,256GB SSD,Nvidia GTX 1650,17.3,3840x2160,6.6,2.08,FreeDOS,1693.71,9063,256.0,SSD,1,1,2,1975.2035489361701,7.435266913731312,4.854122352075976
9064,Samsung,Intel i9,32,256GB SSD,Nvidia RTX 3060,13.3,1366x768,5.0,1.59,Windows,2084.32,9064,256.0,SSD,1,4,6,1959.007248495271,7.642677599674704,10.219695791019292
9065,MSI,Intel i5,8,512GB SSD,Nvidia GTX 1650,17.3,3840x2160,8.3,2.19,FreeDOS,2417.84,9065,512.0,SSD,1,2,2,2517.552226890756,7.791043365388169,2.781624468757368
9066,MSI,Intel i3,16,256GB SSD,Nvidia RTX 2060,17.3,2560x1440,8.2,1.22,Windows,1792.05,9066,256.0,SSD,1,1,5,2517.552226890756,7.491673359440525,5.028272486662736
9067,Razer,Intel i7,4,1TB SSD,Nvidia GTX 1650,15.6,1366x768,11.2,2.96,FreeDOS,1444.75,9067,1024.0,SSD,1,3,2,2695.213804444444,7.276383497038328,1.8442132763837722
9068,MSI,AMD Ryzen 5,32,512GB SSD,AMD Radeon RX 6600,14.0,3840x2160,4.2,2.34,macOS,3364.1,9068,512.0,SSD,1,2,3,2517.552226890756,8.121212959319287,9.650194659289697
9069,Apple,Intel i7,16,256GB SSD,AMD Radeon RX 6600,16.0,3840x2160,9.0,1.7,macOS,3922.12,9069,256.0,SSD,1,3,3,2915.3642789223454,8.274642534576799,5.3075233940810636
9070,Acer,Intel i5,64,1TB HDD,Nvidia RTX 3060,17.3,3840x2160,10.0,3.16,Linux,3710.56,9070,1024.0,HDD,0,2,6,1914.1085150214592,8.219207552397565,18.90503832143656
9071,Samsung,Intel i3,16,1TB HDD,AMD Radeon RX 6600,13.3,1366x768,8.7,3.37,macOS,838.12,9071,1024.0,HDD,0,1,3,1959.007248495271,6.732353723653349,4.912172396938229
9072,Razer,Intel i7,16,1TB SSD,Integrated,13.3,2560x1440,10.9,2.24,macOS,1755.48,9072,1024.0,SSD,1,3,1,2695.213804444444,7.471067085361525,5.191423304356556
9073,Asus,Intel i7,8,512GB SSD,Nvidia RTX 3080,16.0,3840x2160,5.1,1.48,Windows,2412.56,9073,512.0,SSD,1,3,7,1927.3151416309015,7.78885811495313,3.269550191640053
9074,Dell,AMD Ryzen 3,16,1TB HDD,Nvidia RTX 2060,15.6,1920x1080,9.7,1.64,Linux,863.37,9074,1024.0,HDD,0,1,5,1972.2702222222224,6.7620009178759,5.028272486662736
9075,Asus,Intel i3,8,2TB SSD,AMD Radeon RX 6800,16.0,2560x1440,8.6,2.56,Linux,1140.33,9075,2048.0,SSD,1,1,4,1927.3151416309015,7.039949528028511,2.7000490599104574
9076,Dell,Intel i5,4,1TB HDD,AMD Radeon RX 6600,14.0,1366x768,8.8,2.42,Windows,674.48,9076,1024.0,HDD,0,2,3,1972.2702222222224,6.515423549263936,1.7045878226746083
9077,HP,AMD Ryzen 7,4,2TB SSD,Nvidia GTX 1650,16.0,1920x1080,8.9,2.51,Windows,1322.72,9077,2048.0,SSD,1,3,2,1938.5187334437085,7.18820123376929,1.8442132763837722
9078,MSI,Intel i3,8,2TB SSD,Nvidia RTX 3060,17.3,3840x2160,6.2,2.16,Linux,1925.23,9078,2048.0,SSD,1,1,6,2517.552226890756,7.563320003712156,2.816149149634964
9079,MSI,AMD Ryzen 7,64,2TB SSD,Integrated,16.0,1920x1080,10.1,1.23,Windows,2801.41,9079,2048.0,SSD,1,3,1,2517.552226890756,7.938235040246879,18.81246359569671
9080,HP,AMD Ryzen 9,16,1TB HDD,Nvidia RTX 2060,14.0,1366x768,11.1,2.27,Linux,1388.36,9080,1024.0,HDD,0,4,5,1938.5187334437085,7.236598488438859,5.621298982376989
9081,Acer,Intel i5,8,2TB SSD,Nvidia RTX 3080,16.0,3840x2160,9.6,3.03,Windows,1902.88,9081,2048.0,SSD,1,2,7,1914.1085150214592,7.5516491881550545,3.0718746930686356
9082,Samsung,AMD Ryzen 5,4,2TB SSD,Nvidia GTX 1650,14.0,1920x1080,6.7,3.35,Windows,990.06,9082,2048.0,SSD,1,2,2,1959.007248495271,6.898775077401356,1.6465377778123549
9083,Acer,AMD Ryzen 9,4,256GB SSD,AMD Radeon RX 6800,16.0,3840x2160,7.2,2.92,Windows,2602.07,9083,256.0,SSD,1,4,4,1914.1085150214592,7.864446796680618,2.1579888646796967
9084,Microsoft,AMD Ryzen 7,16,1TB HDD,Nvidia RTX 3080,16.0,3840x2160,8.8,1.94,Windows,2300.02,9084,1024.0,HDD,0,3,7,1975.2035489361701,7.74110778187069,5.539723573530078
9085,Microsoft,AMD Ryzen 9,64,2TB SSD,Nvidia RTX 3060,17.3,1366x768,7.0,3.16,Windows,3753.72,9085,2048.0,SSD,1,4,6,1975.2035489361701,8.230768994174285,19.300389318579395
9086,Apple,Intel i3,32,512GB SSD,AMD Radeon RX 6800,14.0,1366x768,7.2,1.89,FreeDOS,1773.19,9086,512.0,SSD,1,1,4,2915.3642789223454,7.481099259727462,9.510569205580534
9087,Samsung,Intel i5,64,256GB SSD,Integrated,13.3,3840x2160,11.0,2.15,Windows,2505.93,9087,256.0,SSD,1,2,1,1959.007248495271,7.826814175949565,18.61478809712529
9088,Apple,Intel i3,64,512GB SSD,Nvidia RTX 3080,17.3,2560x1440,10.8,1.37,FreeDOS,4036.12,9088,512.0,SSD,1,1,7,2915.3642789223454,8.30328684545451,18.7654128677274
9089,Dell,Intel i9,16,1TB HDD,AMD Radeon RX 6800,16.0,1366x768,8.1,1.43,macOS,1420.11,9089,1024.0,HDD,0,4,4,1972.2702222222224,7.259193535375535,5.563248937514736
9090,Acer,Intel i9,8,1TB HDD,Nvidia RTX 3080,17.3,3840x2160,11.3,2.98,FreeDOS,2402.62,9090,1024.0,HDD,0,4,7,1914.1085150214592,7.78473121327721,3.46722569021147
9091,Asus,Intel i7,8,512GB SSD,Integrated,15.6,1920x1080,6.1,3.22,macOS,879.91,9091,512.0,SSD,1,3,1,1927.3151416309015,6.780955464077653,2.9212499224665316
9092,Acer,AMD Ryzen 7,64,2TB SSD,Nvidia RTX 3080,15.6,1920x1080,7.3,2.38,Windows,3373.37,9092,2048.0,SSD,1,3,7,1914.1085150214592,8.123963919215573,19.160763864870233
9093,Apple,Intel i3,16,256GB SSD,Nvidia GTX 1650,17.3,3840x2160,11.9,1.52,Linux,2787.46,9093,256.0,SSD,1,1,2,2915.3642789223454,7.933244751096994,4.854122352075976
9094,Samsung,AMD Ryzen 9,16,1TB SSD,AMD Radeon RX 6600,17.3,2560x1440,11.3,1.34,macOS,2815.78,9094,1024.0,SSD,1,4,3,1959.007248495271,7.943349667560026,5.505198892652482
9095,Asus,AMD Ryzen 7,8,512GB SSD,Nvidia GTX 1650,17.3,1920x1080,9.5,1.42,Windows,1508.25,9095,512.0,SSD,1,3,2,1927.3151416309015,7.319368117676536,2.979299967328785
9096,Apple,AMD Ryzen 5,8,256GB SSD,AMD Radeon RX 6800,17.3,1366x768,7.0,2.87,FreeDOS,1531.99,9096,256.0,SSD,1,2,4,2915.3642789223454,7.33497535569333,2.897724558481875
9097,Asus,AMD Ryzen 9,16,512GB SSD,Integrated,17.3,1920x1080,8.1,2.42,Linux,1518.96,9097,512.0,SSD,1,4,1,1927.3151416309015,7.326439297704582,5.3890988029279745
9098,Microsoft,Intel i5,8,256GB SSD,Nvidia RTX 3060,13.3,1920x1080,6.8,1.42,Windows,882.35,9098,256.0,SSD,1,2,6,1975.2035489361701,6.783721498058689,3.013824648206382
9099,Lenovo,AMD Ryzen 7,4,512GB SSD,Nvidia RTX 2060,17.3,1920x1080,4.0,2.99,macOS,1386.94,9099,512.0,SSD,1,3,5,1978.465790393013,7.235575912466701,2.018363410970533
9100,Asus,Intel i7,32,1TB SSD,Nvidia RTX 2060,15.6,1366x768,5.0,2.17,Windows,1726.52,9100,1024.0,SSD,1,3,5,1927.3151416309015,7.45444213299883,9.963970247585623
9101,Acer,Intel i9,64,2TB SSD,AMD Radeon RX 6600,14.0,3840x2160,7.9,2.01,FreeDOS,6676.96,9101,2048.0,SSD,1,4,3,1914.1085150214592,8.80656783066835,19.126239183992634
